duration,protocol_type,src_bytes,dst_bytes,wrong_fragment,count,label
4.291,tcp,271.51,233.1,1,5,benign
4.731,icmp,154.41,128.75,0,4,probe
5.784,icmp,360.47,301.16,0,5,benign
2.648,tcp,275.08,251.79,1,4,benign
2.63,udp,247.73,251.54,0,7,benign
6.295,udp,353.06,316.79,0,5,benign
6.861,udp,200.28,284.31,0,7,benign
0.333,icmp,101.35,95.28,0,5,benign
7.239,tcp,276.42,188.02,0,5,benign
3.433,tcp,47.96,59.96,0,3,probe
4.756,icmp,263.59,328.89,0,8,benign
4.827,udp,287.39,361.48,0,4,benign
2.034,icmp,68.14,97.21,0,8,probe
5.905,tcp,513.09,582.58,0,3,r2l
10.177,tcp,705.69,948.26,0,5,u2r
0.931,icmp,15.74,21.15,0,30,dos
3.054,udp,153.86,154.33,0,6,probe
13.873,tcp,884.43,764.88,0,5,u2r
0.543,tcp,34.82,27.14,0,21,dos
2.073,icmp,102.25,106.59,0,5,probe
0.528,icmp,24.66,17.19,0,32,dos
2.544,udp,69.66,87.1,0,10,probe
2.919,udp,129.03,130.21,0,4,benign
3.014,udp,643.44,525.83,0,5,r2l
7.516,udp,128.65,142.37,0,4,benign
2.746,icmp,304.52,262.73,0,6,benign
5.463,udp,233.36,182.06,0,6,benign
7.862,udp,309.87,351.08,0,3,benign
3.476,tcp,269.52,291.97,0,5,benign
0.866,icmp,30.24,24.74,1,30,dos
9.192,tcp,318.89,219.77,0,7,benign
0.552,tcp,22.29,33.02,0,17,dos
3.011,tcp,345.57,360.28,0,3,benign
4.287,udp,326.44,290.74,0,4,benign
6.317,tcp,497.55,358.18,0,4,r2l
4.882,icmp,310.37,226.08,1,7,benign
4.106,udp,307.88,322.28,0,4,benign
6.788,udp,264.03,181.64,0,2,benign
0.452,tcp,28.75,29.89,2,25,dos
0.873,tcp,7.18,7.29,1,29,dos
0.468,tcp,13.68,12.2,0,23,dos
8.078,tcp,139.06,175.56,0,6,r2l
0.37,udp,22.67,26.58,0,27,dos
0.231,tcp,7.2,5.14,0,7,worm
0.464,tcp,6.92,5.03,0,18,dos
6.297,udp,239.08,258.07,0,3,benign
6.331,icmp,460.85,594.37,1,7,r2l
5.609,icmp,309.84,377.51,0,4,benign
7.379,tcp,252.64,194.39,0,3,benign
7.868,icmp,439.46,457.91,0,10,r2l
1.768,udp,154.22,133.59,0,3,probe
4.248,udp,281.47,345.12,0,5,benign
2.089,icmp,88.21,87.13,0,3,probe
11.675,tcp,350.84,467.37,0,7,r2l
0.454,udp,21.25,15.36,0,33,dos
2.056,icmp,48.48,57.89,0,7,benign
3.701,icmp,370.2,262.43,0,4,benign
6.52,udp,175.69,188.72,0,7,benign
0.198,udp,8.65,5.85,0,6,worm
3.711,icmp,247.81,279.4,0,9,benign
0.727,icmp,29.24,28.73,0,27,dos
2.849,tcp,289.44,413.71,0,5,benign
5.546,icmp,417.48,316.57,0,7,benign
5.548,tcp,216.76,280.63,0,6,benign
4.133,udp,313.36,270.72,0,8,benign
3.837,tcp,178.16,218.58,0,8,benign
1.45,udp,64.35,70.29,0,2,probe
4.196,icmp,260.55,230.03,0,4,benign
5.683,udp,327.24,219.47,0,6,benign
5.129,icmp,628.42,750.99,0,6,r2l
4.921,icmp,229.99,273.8,0,4,benign
9.661,tcp,482.64,394.47,0,4,r2l
7.619,udp,261.97,286.77,0,1,benign
5.234,udp,181.9,126.19,0,4,benign
14.48,icmp,333.12,344.41,0,3,r2l
8.818,udp,610.09,454.61,0,2,r2l
0.906,icmp,33.9,37.18,0,24,dos
5.558,udp,189.35,155.6,0,4,benign
6.618,udp,249.07,198.67,0,5,benign
3.19,icmp,98.32,145.11,0,8,benign
5.553,icmp,208.36,280.22,0,3,benign
4.933,tcp,317.11,436.02,0,4,benign
3.613,icmp,138.8,103.84,0,2,benign
0.217,udp,28.44,32.59,0,19,dos
0.693,tcp,19.11,18.81,0,29,dos
4.826,icmp,281.52,357.51,0,4,benign
2.165,udp,316.25,252.15,0,4,benign
3.573,tcp,216.33,263.71,0,6,benign
3.38,tcp,82.18,90.65,0,7,probe
2.294,icmp,137.34,113.67,0,3,probe
6.358,tcp,281.81,351.53,0,6,benign
4.224,tcp,315.66,456.54,0,8,benign
7.226,tcp,247.26,245.16,0,1,benign
8.336,tcp,286.07,341.91,0,7,benign
4.453,icmp,70.3,80.82,0,6,probe
10.022,tcp,438.11,516.77,0,5,r2l
0.285,udp,25.26,23.48,0,24,dos
4.257,udp,211.23,179.73,0,4,benign
4.772,udp,402.85,467.53,0,8,benign
1.663,icmp,82.85,71.9,0,9,probe
4.91,icmp,275.87,184.0,0,6,benign
0.305,icmp,27.29,19.16,0,24,dos
2.316,udp,284.55,278.06,0,5,benign
2.97,tcp,260.96,212.35,0,6,benign
2.016,icmp,205.31,288.34,0,7,benign
4.153,tcp,312.66,327.95,0,6,benign
18.032,tcp,1000.81,1147.24,0,6,u2r
0.26,tcp,9.61,14.02,0,19,dos
2.963,icmp,146.6,190.42,0,2,benign
4.915,udp,344.69,443.03,0,5,benign
3.767,tcp,411.83,352.11,0,7,benign
2.579,icmp,273.52,193.98,0,6,benign
6.015,udp,359.3,349.72,0,5,benign
2.761,udp,283.1,253.95,0,4,benign
14.868,tcp,665.58,883.55,0,9,u2r
4.134,udp,252.06,176.2,0,4,benign
2.213,icmp,343.0,275.29,0,2,benign
4.933,tcp,222.25,316.27,0,6,benign
3.451,tcp,282.86,255.0,0,2,benign
10.131,icmp,1233.12,857.88,0,5,u2r
8.27,icmp,398.05,342.89,0,6,r2l
0.667,udp,16.86,24.99,0,20,dos
7.975,icmp,261.32,322.5,0,5,benign
0.296,udp,17.65,24.16,0,14,dos
4.801,icmp,93.91,81.27,0,5,probe
4.231,icmp,426.44,565.11,0,4,r2l
2.899,tcp,44.93,54.61,0,5,probe
3.818,icmp,317.08,221.42,0,6,benign
2.247,udp,230.22,327.43,0,6,benign
1.53,icmp,159.05,152.23,0,5,probe
5.421,icmp,299.13,344.06,0,2,benign
11.928,icmp,818.18,1055.59,0,5,u2r
4.495,udp,340.95,242.69,0,7,benign
3.531,icmp,190.52,212.04,0,4,benign
6.381,icmp,163.14,208.29,0,9,benign
6.491,tcp,151.26,124.63,0,4,benign
0.468,tcp,26.37,31.3,0,18,dos
6.838,icmp,408.83,432.84,0,4,r2l
4.213,tcp,225.43,323.28,0,10,benign
0.24,icmp,3.64,3.0,0,4,worm
5.065,udp,374.46,260.89,0,5,benign
2.247,tcp,175.84,223.71,0,3,benign
4.763,udp,267.69,326.37,0,3,benign
6.617,udp,254.9,313.28,0,7,benign
9.682,icmp,354.99,390.16,0,8,r2l
2.834,icmp,126.63,167.52,0,4,probe
4.572,tcp,214.29,164.8,0,7,benign
6.758,icmp,135.39,134.2,0,6,benign
1.384,udp,189.24,168.71,0,11,benign
1.8,tcp,178.42,140.28,0,5,probe
8.186,icmp,184.13,222.26,0,5,benign
3.727,udp,209.55,300.97,0,6,benign
7.932,tcp,0.52,0.48,0,5,benign
4.296,tcp,300.38,201.6,0,6,benign
7.425,udp,179.36,184.6,0,3,benign
0.074,icmp,0.49,0.51,0,6,worm
0.333,tcp,23.28,34.59,0,14,dos
3.417,udp,57.38,74.34,0,6,probe
2.549,udp,300.79,205.11,0,3,benign
4.495,udp,405.6,393.05,0,8,benign
2.86,tcp,213.93,301.09,0,4,benign
6.275,tcp,280.93,213.86,0,6,benign
0.01,icmp,27.91,37.25,0,23,dos
7.934,tcp,349.57,238.91,0,1,benign
5.144,tcp,443.92,309.22,0,3,benign
0.647,icmp,23.73,25.32,0,15,dos
9.219,tcp,792.14,799.81,0,4,r2l
6.306,udp,215.21,218.6,0,3,benign
10.195,tcp,296.05,206.71,0,5,benign
6.535,udp,262.45,332.41,0,3,benign
4.176,tcp,113.1,127.34,0,5,probe
7.209,udp,284.51,262.4,0,4,benign
1.708,icmp,108.88,119.04,0,7,probe
4.75,udp,241.52,173.8,0,9,benign
6.732,udp,393.77,330.58,0,3,benign
2.146,icmp,427.6,436.4,0,5,benign
3.198,tcp,210.07,186.53,0,4,benign
4.878,tcp,253.22,363.72,0,7,benign
1.447,udp,229.14,259.24,0,8,benign
21.343,udp,778.89,877.3,0,6,u2r
5.818,icmp,679.03,654.95,0,4,r2l
2.726,icmp,149.66,185.02,0,3,benign
3.069,udp,262.86,208.91,0,5,benign
6.281,tcp,75.19,106.23,0,8,benign
7.673,icmp,552.24,471.33,0,9,r2l
1.616,tcp,212.89,289.34,0,6,benign
3.86,icmp,338.22,372.16,0,6,r2l
1.935,udp,81.55,104.46,0,1,probe
5.77,udp,256.7,234.91,0,2,benign
0.117,udp,5.69,4.23,0,7,worm
3.91,tcp,150.84,138.05,0,4,probe
4.717,udp,148.34,125.41,0,2,benign
14.726,tcp,683.85,489.15,0,5,u2r
5.704,icmp,238.28,255.88,0,5,benign
8.722,icmp,434.52,583.29,0,4,r2l
0.049,icmp,3.19,2.79,0,5,worm
0.693,icmp,14.84,22.19,0,18,dos
0.353,icmp,11.05,7.59,0,19,dos
11.508,tcp,144.99,126.47,0,6,r2l
0.597,udp,31.21,41.18,1,30,dos
0.68,udp,43.34,47.47,1,11,dos
5.727,udp,207.84,235.41,1,1,benign
12.033,tcp,629.02,618.45,0,5,r2l
3.88,icmp,22.44,18.39,0,5,probe
1.453,udp,275.97,258.77,0,1,benign
5.093,udp,243.87,249.84,0,2,benign
2.834,udp,100.16,149.56,0,6,probe
5.252,udp,215.71,281.08,0,2,benign
1.898,udp,349.86,242.33,0,4,benign
2.713,tcp,156.81,145.97,0,4,probe
0.843,tcp,24.89,16.98,0,28,dos
10.038,tcp,496.69,526.44,0,2,r2l
4.075,udp,274.28,291.01,0,11,benign
8.833,udp,318.62,237.79,0,3,benign
3.018,udp,304.11,254.02,0,6,benign
3.111,udp,65.83,85.6,0,7,probe
2.009,icmp,160.67,116.06,0,3,probe
4.038,tcp,322.38,321.44,0,7,benign
6.457,tcp,321.73,237.85,0,6,benign
8.255,tcp,379.04,259.29,0,4,benign
0.216,tcp,24.49,20.85,0,16,dos
1.447,icmp,256.35,341.71,0,2,benign
8.106,icmp,338.35,441.72,0,3,r2l
11.127,udp,273.25,265.74,0,4,r2l
0.41,udp,35.79,29.98,0,23,dos
3.914,icmp,206.26,236.65,0,6,benign
5.458,udp,261.85,199.11,0,3,benign
7.285,udp,224.93,282.96,0,5,benign
9.714,icmp,381.35,284.74,0,6,r2l
6.744,tcp,0.44,0.56,0,4,benign
6.151,tcp,181.41,166.48,0,3,benign
5.257,udp,144.26,214.0,0,2,benign
5.888,icmp,288.8,327.48,0,5,benign
2.685,tcp,415.66,335.98,0,6,benign
0.675,udp,28.85,33.16,0,22,dos
4.274,tcp,242.19,292.23,0,1,benign
2.836,icmp,412.17,422.84,0,7,r2l
1.315,tcp,333.22,260.41,0,5,benign
0.04,tcp,25.81,37.24,1,20,dos
4.063,tcp,142.9,128.8,0,2,probe
6.942,icmp,281.83,357.26,0,2,benign
2.039,tcp,150.17,203.07,0,4,benign
7.853,tcp,446.35,491.73,0,5,r2l
6.238,tcp,350.48,465.45,0,4,benign
5.652,tcp,648.47,613.38,0,5,r2l
0.28,udp,35.41,24.35,0,14,dos
0.717,tcp,5.93,5.64,0,16,dos
3.73,icmp,304.98,212.73,0,4,benign
0.735,udp,44.27,34.12,0,15,dos
4.328,udp,263.25,211.31,0,9,benign
7.728,tcp,239.48,223.99,0,6,benign
3.021,tcp,514.26,440.5,0,4,benign
5.355,icmp,279.31,200.83,0,4,benign
0.816,udp,22.81,33.55,0,27,dos
3.561,icmp,143.83,103.9,0,7,benign
4.822,tcp,157.04,191.59,0,6,benign
5.554,tcp,307.45,326.91,0,2,benign
1.816,icmp,259.5,242.28,0,2,benign
0.695,tcp,28.78,26.79,0,16,dos
5.77,tcp,195.79,192.81,0,4,benign
0.224,tcp,3.56,4.83,0,4,worm
5.953,icmp,262.63,369.89,0,7,benign
5.766,tcp,241.56,250.12,0,8,benign
3.912,icmp,419.77,333.71,0,5,benign
4.103,udp,358.0,338.05,0,4,benign
4.547,udp,102.41,114.11,0,3,benign
8.662,udp,292.56,228.11,0,3,benign
10.735,udp,468.08,565.3,0,6,r2l
2.834,icmp,101.03,120.87,0,4,probe
7.529,icmp,232.61,259.28,0,2,benign
6.049,udp,125.54,172.55,0,4,benign
11.672,udp,818.33,718.22,1,3,u2r
3.516,tcp,181.48,161.86,0,6,benign
2.212,tcp,58.88,73.65,0,13,probe
5.291,tcp,177.78,262.67,0,3,benign
7.457,udp,166.9,239.89,0,5,benign
10.91,icmp,767.49,826.74,0,3,r2l
0.89,icmp,291.66,226.53,0,5,benign
8.536,udp,168.38,215.15,0,1,benign
6.696,tcp,195.92,198.5,0,6,benign
6.385,icmp,576.05,537.17,0,0,r2l
4.447,udp,338.88,274.32,0,7,benign
3.828,udp,212.88,261.24,0,4,benign
1.008,icmp,83.97,75.93,0,9,probe
4.416,udp,190.62,248.46,0,5,benign
5.012,udp,172.46,169.1,0,3,benign
7.091,tcp,187.79,139.02,0,5,benign
3.883,icmp,69.51,98.94,0,3,probe
0.635,icmp,29.6,23.51,0,27,dos
4.766,udp,594.91,724.84,0,4,r2l
0.665,icmp,42.63,36.66,0,17,dos
5.982,tcp,182.52,191.81,0,6,benign
5.688,icmp,91.03,69.26,0,6,probe
21.761,tcp,875.59,1016.17,0,3,u2r
1.525,icmp,291.25,370.62,0,5,benign
14.935,icmp,1298.65,928.41,0,8,u2r
0.499,tcp,28.73,27.17,0,15,dos
6.004,icmp,584.9,717.45,0,3,r2l
5.483,icmp,519.86,445.98,0,4,r2l
6.264,icmp,204.05,202.65,0,3,benign
0.557,icmp,30.77,45.6,0,28,dos
8.059,tcp,302.23,396.48,0,10,benign
3.547,icmp,62.57,79.15,0,5,probe
17.355,udp,751.94,817.74,0,7,u2r
1.939,tcp,212.58,249.08,0,5,benign
6.532,tcp,251.45,217.44,0,4,benign
1.291,udp,84.35,121.99,0,3,probe
0.568,tcp,27.97,38.74,0,18,dos
5.049,udp,356.34,243.14,0,5,benign
0.422,icmp,34.03,42.69,0,30,dos
1.812,icmp,138.1,130.04,0,7,probe
5.181,udp,228.11,231.72,0,6,benign
8.725,icmp,226.94,310.6,0,2,benign
5.943,udp,201.46,224.97,0,5,benign
2.282,udp,35.72,52.99,0,3,probe
5.151,tcp,228.2,158.47,0,3,benign
0.146,icmp,9.3,7.95,0,6,worm
4.873,udp,269.31,190.34,0,3,benign
2.806,udp,217.39,156.04,0,3,benign
0.072,udp,17.76,17.49,0,24,dos
2.939,udp,173.44,178.52,0,4,benign
0.176,icmp,4.45,3.5,0,4,worm
3.731,tcp,435.84,347.98,1,3,benign
3.857,icmp,323.25,276.63,0,5,benign
5.611,icmp,326.02,343.79,0,5,benign
5.106,udp,260.35,192.69,0,6,benign
0.01,udp,229.53,291.01,0,2,benign
12.576,icmp,200.93,206.54,0,6,r2l
3.439,icmp,155.05,228.64,0,1,benign
4.106,icmp,253.4,331.85,0,7,benign
5.545,tcp,289.36,267.05,0,2,benign
18.154,icmp,1250.5,1300.17,0,3,u2r
0.749,tcp,32.12,31.86,1,21,dos
2.733,tcp,173.19,143.17,0,8,probe
10.656,tcp,468.18,450.11,0,4,r2l
4.401,tcp,174.55,260.66,0,6,benign
5.715,tcp,273.43,355.62,0,5,r2l
0.01,udp,275.71,239.63,0,5,benign
2.153,tcp,185.85,227.24,0,7,benign
5.581,udp,106.11,156.11,0,6,benign
2.828,icmp,77.34,100.73,0,2,probe
4.1,icmp,275.73,270.5,0,3,benign
3.612,udp,200.68,263.88,0,2,benign
4.607,udp,299.87,215.34,1,6,benign
4.732,tcp,196.25,172.27,0,4,benign
6.703,udp,438.01,472.92,0,2,benign
6.15,tcp,637.01,828.69,0,6,r2l
5.173,udp,308.93,402.23,0,3,benign
4.803,udp,243.46,210.89,0,9,benign
4.823,icmp,175.69,157.93,0,2,benign
2.511,tcp,304.52,282.66,0,5,benign
2.505,udp,118.78,136.64,0,4,probe
4.886,tcp,308.02,323.13,0,5,benign
3.479,tcp,170.19,222.43,0,7,benign
0.992,icmp,11.94,15.75,0,19,dos
4.368,icmp,333.25,325.8,0,5,benign
0.061,icmp,5.83,5.53,0,20,dos
0.477,udp,37.81,36.74,0,18,dos
4.349,udp,200.04,184.66,0,4,benign
2.566,udp,101.13,129.76,0,7,probe
5.34,udp,312.93,213.29,0,9,benign
7.701,icmp,271.63,310.29,0,4,benign
7.885,udp,235.5,302.97,0,5,benign
6.506,udp,306.08,259.69,0,6,benign
0.426,icmp,20.27,22.76,0,21,dos
6.091,udp,252.04,238.08,0,2,benign
8.24,tcp,186.28,277.8,0,4,benign
3.033,tcp,294.13,252.85,0,7,benign
0.583,tcp,12.68,11.08,0,21,dos
7.134,udp,180.41,256.39,0,5,benign
5.451,icmp,241.85,184.85,0,5,benign
9.714,icmp,269.93,282.06,0,4,r2l
4.841,tcp,123.95,98.18,0,9,benign
6.786,udp,130.34,107.39,0,5,benign
0.295,tcp,35.34,30.56,0,23,dos
0.294,icmp,10.1,10.32,0,5,worm
2.656,tcp,376.79,308.58,0,4,benign
4.736,udp,351.9,331.79,0,4,benign
5.017,udp,258.44,250.8,0,5,benign
17.16,udp,1015.12,678.59,0,2,u2r
3.118,tcp,247.84,224.15,0,5,benign
3.179,icmp,91.57,110.54,0,3,probe
8.029,tcp,541.06,389.36,0,3,r2l
3.695,icmp,125.13,170.26,0,5,probe
3.941,tcp,184.14,157.21,0,7,benign
2.931,tcp,262.64,334.13,0,5,benign
2.104,icmp,251.2,357.65,0,5,benign
7.872,udp,261.82,296.1,0,2,benign
0.509,udp,19.29,15.75,0,19,dos
5.828,udp,329.17,288.15,0,7,benign
0.803,udp,36.77,37.11,1,12,dos
0.027,udp,24.98,17.04,0,13,dos
6.857,icmp,184.19,123.92,0,6,benign
4.74,udp,266.36,261.07,0,6,benign
4.922,icmp,62.38,64.41,0,8,probe
18.438,tcp,572.75,771.32,0,4,u2r
4.608,tcp,273.43,409.56,0,9,benign
1.625,icmp,261.75,283.35,0,4,benign
6.35,udp,423.1,333.33,0,8,benign
4.647,tcp,151.14,170.89,0,2,benign
7.624,tcp,255.04,221.02,0,4,benign
2.271,udp,163.47,215.9,0,3,benign
7.809,tcp,571.15,772.28,0,6,r2l
5.516,tcp,136.61,132.34,0,6,benign
8.158,icmp,324.56,304.91,0,6,benign
0.661,udp,11.91,16.07,0,16,dos
6.575,tcp,143.29,176.11,0,8,benign
0.175,tcp,3.97,2.77,0,4,worm
5.524,udp,285.45,269.04,0,5,benign
4.388,udp,258.39,301.21,0,6,benign
0.023,udp,32.89,24.03,0,18,dos
1.167,udp,336.71,298.18,0,5,benign
0.456,icmp,8.24,10.24,0,14,dos
2.901,tcp,643.74,616.3,0,6,r2l
6.222,icmp,190.33,250.59,0,7,benign
17.263,tcp,787.33,1125.74,0,4,u2r
2.605,udp,313.69,222.09,0,2,benign
2.497,udp,236.77,162.89,1,2,benign
6.817,tcp,173.07,123.86,0,9,benign
6.45,icmp,215.58,203.22,0,4,benign
5.023,udp,206.94,254.79,0,4,benign
5.085,udp,277.1,185.28,0,6,benign
11.14,udp,611.53,673.67,0,7,r2l
6.401,tcp,335.63,280.73,0,5,benign
0.398,tcp,30.18,30.82,0,21,dos
2.855,icmp,63.74,69.84,0,3,probe
5.937,tcp,268.64,254.1,0,4,benign
6.098,icmp,195.64,147.64,0,2,benign
3.956,icmp,488.18,387.65,0,6,r2l
4.459,udp,216.87,321.14,0,6,benign
20.87,icmp,935.97,1160.32,0,6,u2r
1.054,tcp,20.82,14.32,1,15,dos
7.941,udp,853.33,935.32,0,2,u2r
1.184,icmp,338.49,252.57,0,5,benign
15.372,icmp,303.08,309.68,0,5,r2l
7.798,tcp,325.36,273.48,0,9,benign
5.781,icmp,148.89,137.86,0,7,benign
4.62,tcp,300.23,229.84,0,4,benign
1.204,tcp,156.4,129.06,0,6,benign
2.105,icmp,72.79,51.99,0,7,probe
6.977,icmp,308.61,339.31,0,4,benign
1.216,udp,129.79,178.4,0,6,benign
0.388,udp,32.99,46.19,0,22,dos
10.128,tcp,628.41,507.14,0,4,r2l
8.034,udp,194.78,240.21,0,4,benign
8.004,icmp,246.37,329.26,0,3,benign
8.81,icmp,166.08,126.51,0,7,benign
7.178,tcp,501.54,392.94,0,3,r2l
2.687,udp,436.11,372.07,0,6,benign
0.9,udp,305.11,259.24,0,10,benign
6.006,udp,234.38,173.59,0,6,benign
8.18,tcp,264.86,287.88,0,5,benign
9.121,tcp,452.3,414.65,0,3,benign
10.099,tcp,328.77,349.82,0,3,benign
0.302,tcp,16.5,11.03,0,23,dos
2.319,icmp,235.96,197.08,0,8,benign
9.257,icmp,272.88,310.34,0,9,benign
0.499,udp,37.12,52.47,0,12,dos
0.149,icmp,24.75,19.29,0,19,dos
5.712,icmp,1118.2,912.2,0,8,u2r
5.483,tcp,223.26,171.54,0,9,benign
1.236,udp,104.72,148.01,0,5,probe
3.142,tcp,141.88,109.81,0,3,benign
2.983,icmp,277.92,379.42,0,3,benign
0.673,udp,20.97,20.58,0,25,dos
5.82,udp,481.39,384.8,0,6,r2l
4.184,icmp,86.42,107.61,0,3,probe
6.337,tcp,251.0,209.38,0,6,benign
3.448,tcp,75.37,106.26,0,8,probe
3.732,tcp,25.4,17.76,0,7,probe
2.293,udp,28.26,25.04,0,2,probe
2.831,udp,302.94,286.35,0,6,benign
2.011,udp,115.59,151.03,0,3,benign
4.521,udp,67.34,82.4,0,4,probe
2.773,tcp,335.29,365.17,0,3,benign
8.541,udp,551.0,510.51,0,5,r2l
2.556,udp,117.49,90.11,0,11,probe
5.421,udp,218.68,257.12,0,9,benign
6.742,tcp,315.3,346.05,0,9,benign
7.378,icmp,619.21,823.45,0,5,r2l
0.18,tcp,36.08,29.5,0,16,dos
0.407,udp,29.56,38.18,0,21,dos
7.192,icmp,195.01,263.05,0,7,benign
3.266,tcp,262.32,190.26,0,4,benign
5.407,tcp,422.28,318.55,0,2,benign
0.529,udp,26.28,34.05,0,17,dos
3.891,tcp,85.39,102.28,0,1,benign
5.411,tcp,316.14,307.57,0,3,benign
3.22,icmp,213.44,165.14,0,6,benign
5.533,tcp,227.56,220.13,0,4,benign
0.172,tcp,323.72,308.42,0,6,benign
0.483,udp,17.59,23.02,0,18,dos
18.638,udp,1000.4,846.91,0,5,u2r
3.391,udp,436.29,410.48,0,15,benign
10.646,icmp,658.32,969.81,0,4,r2l
3.046,icmp,59.42,46.34,0,5,probe
11.593,udp,682.15,499.31,0,7,r2l
0.169,udp,2.7,2.59,1,6,worm
4.347,udp,255.14,331.59,0,9,benign
3.845,tcp,371.76,490.91,0,5,benign
1.519,udp,170.23,168.18,0,6,benign
3.142,udp,97.99,68.13,0,5,probe
3.238,icmp,168.96,251.13,0,2,benign
9.975,icmp,424.2,471.44,0,4,r2l
6.1,tcp,289.89,232.42,0,10,benign
5.975,udp,259.13,378.66,0,6,r2l
5.291,icmp,238.14,286.83,0,10,benign
4.259,icmp,236.61,292.68,0,5,benign
4.606,udp,189.32,277.74,0,6,benign
5.594,tcp,249.59,357.66,0,1,benign
10.53,udp,747.86,1056.0,0,5,u2r
6.592,udp,204.89,225.55,0,5,benign
0.936,tcp,29.07,19.47,0,20,dos
23.271,udp,1132.05,1413.32,0,9,u2r
5.439,tcp,93.27,104.52,0,1,benign
4.022,icmp,145.38,147.37,0,5,probe
6.239,udp,207.91,292.87,0,3,benign
1.67,tcp,80.83,84.35,0,4,probe
5.586,icmp,313.95,342.8,0,5,benign
4.321,udp,281.17,310.45,0,1,benign
6.155,tcp,789.07,680.92,0,10,r2l
7.546,icmp,272.67,376.12,0,8,benign
2.672,tcp,144.53,100.21,0,8,probe
10.285,icmp,426.85,430.59,0,3,r2l
1.664,udp,294.41,343.79,0,2,benign
0.937,tcp,163.61,204.14,0,4,benign
5.68,tcp,141.03,200.74,0,1,benign
1.789,udp,415.19,350.53,0,3,benign
0.505,tcp,186.3,242.59,0,1,benign
0.01,tcp,29.01,30.3,0,20,dos
5.14,tcp,280.44,218.7,0,4,benign
4.186,icmp,374.91,374.72,0,0,benign
8.438,udp,213.33,264.75,0,7,benign
5.242,udp,190.57,272.57,0,2,benign
6.316,tcp,226.59,202.77,0,5,benign
3.348,tcp,262.46,290.34,0,4,benign
7.484,udp,239.82,227.24,0,4,benign
3.628,udp,309.17,243.3,0,3,benign
3.574,udp,166.19,135.21,0,3,probe
5.135,tcp,261.89,201.91,0,4,benign
7.169,icmp,138.52,138.36,0,5,benign
16.116,udp,772.92,868.51,0,4,u2r
6.937,udp,219.75,232.89,0,4,benign
7.282,tcp,207.16,283.86,0,7,benign
3.645,icmp,341.77,263.19,0,6,benign
3.368,udp,304.81,255.98,0,2,benign
0.17,icmp,4.96,7.3,0,6,worm
3.827,udp,242.42,198.23,0,4,benign
0.558,icmp,15.64,23.22,0,19,dos
0.402,tcp,23.68,22.99,0,27,dos
7.755,udp,200.34,151.78,0,3,benign
5.423,icmp,244.35,272.92,0,6,benign
5.488,tcp,389.75,276.4,0,5,benign
2.551,icmp,163.66,227.85,0,3,benign
7.28,icmp,297.61,201.09,0,3,benign
6.554,tcp,319.81,375.9,0,3,benign
7.331,udp,187.54,181.07,0,6,benign
0.091,icmp,2.67,1.89,0,2,worm
4.86,icmp,200.86,142.63,0,4,benign
0.479,tcp,24.6,33.18,0,16,dos
3.195,icmp,119.92,105.35,0,10,probe
0.253,udp,13.65,11.05,0,15,dos
10.035,icmp,148.27,214.54,0,5,benign
19.114,tcp,882.71,830.1,0,3,u2r
6.465,tcp,270.27,388.22,0,5,benign
0.491,udp,27.52,37.49,0,7,dos
8.408,udp,661.57,635.03,0,5,r2l
3.839,tcp,233.39,254.26,0,4,benign
4.253,udp,190.92,209.19,0,8,benign
3.073,tcp,253.91,221.25,0,4,benign
4.632,udp,254.49,357.54,0,4,benign
0.267,udp,19.21,14.48,0,23,dos
4.439,tcp,24.03,24.79,0,10,probe
2.757,udp,215.61,273.68,0,5,benign
4.321,tcp,350.9,319.63,0,2,benign
3.884,icmp,276.22,221.14,0,7,benign
8.552,udp,229.13,277.65,0,6,r2l
5.664,icmp,252.39,320.68,0,6,benign
5.878,udp,219.21,301.52,0,5,benign
5.027,icmp,297.06,260.37,0,4,benign
9.459,udp,399.82,285.58,0,3,benign
6.972,icmp,432.87,396.95,0,3,benign
3.512,udp,81.15,101.26,0,4,benign
3.825,tcp,60.11,74.95,0,7,probe
7.198,icmp,409.66,358.08,0,6,benign
0.01,icmp,20.12,18.03,0,21,dos
3.932,icmp,303.11,329.4,0,4,benign
5.786,tcp,241.04,167.19,0,8,benign
0.741,icmp,24.19,28.11,0,23,dos
9.556,tcp,488.29,575.28,0,6,r2l
0.516,udp,43.56,38.84,0,16,dos
0.786,icmp,287.86,324.57,0,3,benign
7.258,udp,125.68,177.06,0,2,benign
7.229,tcp,250.73,168.52,0,10,benign
4.029,icmp,103.7,78.86,0,6,probe
7.165,udp,203.99,261.86,0,8,benign
0.127,udp,3.02,3.71,0,5,worm
4.101,tcp,324.54,381.68,0,5,benign
5.767,tcp,82.02,79.09,0,6,benign
2.995,udp,466.19,483.25,0,6,benign
4.67,icmp,153.07,189.01,0,10,benign
2.441,icmp,84.12,78.76,0,3,probe
6.202,udp,151.04,217.61,0,4,benign
6.495,udp,180.08,122.57,0,3,benign
9.89,tcp,181.35,237.41,0,3,benign
7.445,udp,265.34,294.95,0,4,benign
6.929,icmp,87.58,94.56,1,7,benign
4.229,udp,229.58,203.21,0,5,benign
7.82,tcp,288.32,329.15,0,5,benign
0.504,tcp,24.61,33.58,1,16,dos
5.69,tcp,571.18,493.93,0,5,r2l
3.308,udp,46.22,41.56,0,3,probe
